fq_name,count
com.intellij.profile.codeInspection.InspectionProjectProfileManager,4
com.intellij.execution.console.LanguageConsoleImpl,1
com.intellij.execution.impl.ConsoleViewUtil,1
com.intellij.execution.ui.ObservableConsoleView,1
com.intellij.ui.JBSplitter,1
com.intellij.execution.actions.EOFAction,2
com.intellij.execution.console.ConsoleHistoryController,1
com.intellij.execution.console.ProcessBackedConsoleExecuteActionHandler,2
com.intellij.execution.runners.AbstractConsoleRunnerWithHistory,1
com.intellij.execution.ui.actions.CloseAction,1
com.intellij.ide.errorTreeView.NewErrorTreeViewPanel,1
com.intellij.openapi.actionSystem.CommonShortcuts,1
com.intellij.openapi.application,2
com.intellij.openapi.editor.actions.ScrollToTheEndToolbarAction,1
com.intellij.util.ui.JBEmptyBorder,1
com.intellij.util.ui.MessageCategory,1
com.intellij.idea.ActionsBundle,1
com.intellij.execution.ConsoleFolding,1
com.intellij.openapi.util.text.StringUtil.pluralize,2
com.intellij.execution.console.ConsoleRootType,1
com.intellij.ide.scratch.RootType,1
com.intellij.openapi.application.TransactionGuard,2
com.intellij.ide.util.treeView.smartTree.SmartTreeStructure,1
com.intellij.ui.tree.AsyncTreeModel,2
com.intellij.ui.tree.StructureTreeModel,2
com.intellij.util.io.BaseOutputReader,3
com.intellij.execution.console.LanguageConsoleView,2
com.intellij.execution.console.ConsoleHistoryModel,1
com.intellij.execution.console.ConsoleHistoryModelProvider,1
com.intellij.ide.plugins.CannotUnloadPluginException,1
com.intellij.codeInsight.folding.CodeFoldingSettings,1
com.intellij.ide.plugins.InstalledPluginsState,1
com.intellij.openapi.updateSettings.impl.pluginsAdvertisement.installAndEnable,1
com.intellij.openapi.util.NlsContexts.Button,2
com.intellij.openapi.util.NlsContexts.DialogMessage,17
com.intellij.lang.injection.MultiHostInjector,2
com.intellij.lang.injection.MultiHostRegistrar,2
org.intellij.lang.regexp.RegExpLanguage,1
com.intellij.psi.AbstractElementManipulator,7
com.intellij.ide.impl.TrustStateListener,1
com.intellij.application.options.editor.AutoImportOptionsProvider,1
com.intellij.openapi.application.ApplicationBundle,2
com.intellij.openapi.options.UiDslUnnamedConfigurable,1
com.intellij.ui.dsl.builder.Panel,1
com.intellij.ui.dsl.builder.RightGap,1
com.intellij.ui.dsl.builder.bindSelected,1
com.intellij.application.options.CodeCompletionOptionsCustomSection,1
com.intellij.openapi.options.ConfigurableBuilder,1
com.intellij.spellchecker.generator.SpellCheckerDictionaryGenerator,1
com.intellij.codeInsight.template.TextResult,4
com.intellij.codeInsight.template.macro.MacroBase,4
com.intellij.codeInsight.template.postfix.settings.PostfixTemplateEditorBase,1
com.intellij.codeInsight.template.postfix.templates.PostfixTemplate,4
com.intellij.codeInsight.template.postfix.templates.PostfixTemplateProvider,2
com.intellij.codeInsight.template.postfix.templates.editable.EditablePostfixTemplateWithMultipleExpressions,1
com.intellij.codeInsight.template.postfix.templates.editable.PostfixTemplateExpressionCondition,1
com.intellij.codeInsight.template.postfix.templates.PostfixTemplateExpressionSelectorBase,1
com.intellij.codeInsight.template.postfix.templates.PostfixTemplatePsiInfo,1
com.intellij.codeInsight.template.TemplateResultListener,2
com.intellij.codeInsight.template.postfix.templates.PostfixTemplateWithExpressionSelector,4
com.intellij.codeInsight.template.impl.TemplateSettings,1
com.intellij.codeInsight.template.postfix.templates.PostfixTemplatesUtils,1
com.intellij.codeInsight.template.postfix.templates.editable.DefaultPostfixTemplateEditor,1
com.intellij.codeInsight.template.postfix.templates.editable.PostfixTemplateEditor,1
com.intellij.codeInsight.template.macro.CompleteMacro,2
com.intellij.codeInsight.template.postfix.templates.PostfixTemplateExpressionSelector,1
com.intellij.codeInsight.template.postfix.templates.SurroundPostfixTemplateBase,1
com.intellij.util.text.EditDistance,1
com.intellij.ide.util.PsiNavigationSupport,3
com.intellij.codeInsight.intention.PriorityAction,2
com.intellij.codeInsight.daemon.impl.HighlightRangeExtension,1
com.intellij.lang.annotation.AnnotationSession,5
com.intellij.codeInspection.util.InspectionMessage,9
com.intellij.psi.impl.source.tree.injected.InjectionBackgroundSuppressor,2
com.intellij.codeHighlighting.DirtyScopeTrackingHighlightingPassFactory,2
com.intellij.codeHighlighting.TextEditorHighlightingPassRegistrar,4
com.intellij.codeInsight.daemon.impl,2
com.intellij.openapi.progress.util.BackgroundTaskUtil,1
com.intellij.util.ui.update.MergingUpdateQueue,1
com.intellij.util.ui.update.Update,1
com.intellij.psi.impl.AnyPsiChangeListener,2
com.intellij.psi.impl.PsiManagerImpl,1
org.apache.commons.lang.StringEscapeUtils,3
com.intellij.psi.impl.cache.impl.IndexPatternUtil,1
com.intellij.psi.impl.search.PsiTodoSearchHelperImpl,1
com.intellij.psi.search.PsiTodoSearchHelper,1
com.intellij.lang.annotation.Annotation,3
com.intellij.codeHighlighting.TextEditorHighlightingPassFactoryRegistrar,1
com.intellij.codeInsight.generation.CommenterDataHolder,1
com.intellij.codeInsight.generation.SelfManagingCommenter,1
com.intellij.codeInsight.generation.SelfManagingCommenterUtil,1
com.intellij.lang.CodeDocumentationAwareCommenter,2
com.intellij.codeInsight.daemon.impl.focusMode.FocusModeProvider,1
com.intellij.psi.tree.TokenSet.orSet,1
com.intellij.psi.tree.TokenSet.create,2
com.intellij.formatting.Spacing,1
com.intellij.formatting.Spacing.createKeepingFirstColumnSpacing,1
com.intellij.formatting.Spacing.createSpacing,1
com.intellij.psi.impl.source.tree.TreeUtil,5
com.intellij.application.options.GenerationCodeStylePanel,1
com.intellij.psi.impl.source.codeStyle.PostFormatProcessor,1
com.intellij.psi.impl.source.codeStyle.PostFormatProcessorHelper,1
com.intellij.execution.process.CapturingProcessAdapter,2
com.intellij.formatting.service.AsyncDocumentFormattingService,1
com.intellij.formatting.service.AsyncFormattingRequest,1
com.intellij.formatting.service.FormattingService,1
com.intellij.openapi.progress.util.ProgressIndicatorBase,1
com.intellij.codeInsight.daemon.RainbowVisitor,1
com.intellij.psi.util.parents,2
com.intellij.ide.util.treeView.TreeAnchorizer,1
com.intellij.ide.util.treeView.smartTree.Filter,2
com.intellij.openapi.ui.Queryable,2
com.intellij.ui.icons.RowIcon,1
com.intellij.codeInspection.util.IntentionName,4
com.intellij.codeInsight.intention.impl.QuickEditAction,1
com.intellij.openapi.ui.popup.JBPopupListener,3
com.intellij.openapi.ui.popup.LightweightWindowEvent,3
com.intellij.codeInsight.intention.HighPriorityAction,1
com.intellij.codeInsight.intention.LowPriorityAction,4
com.intellij.codeInsight.intention.BaseElementAtCaretIntentionAction,6
com.intellij.lang.LanguageCodeInsightActionHandler,4
com.intellij.codeInsight.navigation.actions.TypeDeclarationProvider,1
com.intellij.navigation.ChooseByNameContributorEx,1
com.intellij.psi.search.EverythingGlobalScope,1
com.intellij.util.indexing.IdFilter,1
com.intellij.codeInsight.navigation.GotoTargetHandler,1
com.intellij.codeInsight.navigation.GotoTargetRendererProvider,1
com.intellij.codeInsight.navigation.actions.GotoDeclarationAction,1
com.intellij.codeInsight.navigation.actions.GotoDeclarationOnlyAction,1
com.intellij.execution.process.ProcessAdapter,7
com.intellij.ui.components.Link,3
com.intellij.ui.layout.LayoutBuilder,6
com.intellij.openapi.util.NlsContexts.ListItem,2
com.intellij.ide.util.projectWizard.AbstractNewProjectStep,2
com.intellij.ide.util.projectWizard.ProjectSettingsStepBase,1
com.intellij.platform.DirectoryProjectGenerator,2
com.intellij.platform.GeneratorPeerImpl,1
com.intellij.facet.ui.ValidationResult,1
com.intellij.ide.util.projectWizard.CustomStepProjectGenerator,1
com.intellij.openapi.wm.impl.welcomeScreen.AbstractActionWithPanel,1
com.intellij.platform.ProjectGeneratorPeer,1
com.intellij.internal.statistic.service.fus.collectors.ProjectUsagesCollector,2
com.intellij.internal.statistic.fileTypes.FileTypeStatisticProvider,1
com.intellij.ui.components.dialog,2
com.intellij.psi.util,1
com.vdurmont.semver4j.SemverException,2
com.intellij.codeInsight.daemon.HighlightDisplayKey,1
com.intellij.codeInspection.ui.MultipleCheckboxOptionsPanel,2
com.intellij.refactoring.suggested.stripWhitespace,1
com.intellij.util.TextWithIcon,1
com.intellij.codeInsight.daemon.impl.ShowAutoImportPass,2
com.intellij.codeInsight.daemon.ReferenceImporter,1
com.intellij.codeInsight.daemon.impl.AnnotationHolderImpl,1
com.intellij.codeInspection.ex.GlobalInspectionContextImpl,1
com.intellij.codeInspection.ex.GlobalInspectionContextUtil,1
com.intellij.codeInspection.ui.InspectionToolPresentation,1
com.intellij.openapi.util.NlsContexts.Tooltip,3
com.intellij.execution.testframework.TestIconMapper,1
com.intellij.execution.testframework.sm.runner.states.TestStateInfo,1
com.intellij.psi.impl.source.DummyHolder,2
com.intellij.refactoring.RefactoringBundle.message,2
com.intellij.refactoring.util.RefactoringUIUtil,1
com.intellij.openapi.vcs.changes.ui,1
com.intellij.ui.SeparatorFactory,1
com.intellij.refactoring.ui.RefactoringDialog,4
com.intellij.refactoring.util.CommonRefactoringUtil,20
com.intellij.refactoring.move.MoveCallback,4
com.intellij.refactoring.move.MoveHandlerDelegate,1
com.intellij.refactoring.BaseRefactoringProcessor,13
com.intellij.refactoring.move.MoveMultipleElementsViewDescriptor,1
com.intellij.usageView.UsageViewDescriptor,10
com.intellij.openapi.ui.showOkCancelDialog,1
com.intellij.refactoring.RefactoringSettings,2
com.intellij.refactoring.copy.CopyFilesOrDirectoriesHandler,1
com.intellij.refactoring.move.moveFilesOrDirectories.MoveFilesOrDirectoriesDialog,1
com.intellij.refactoring.move.moveFilesOrDirectories.MoveFilesOrDirectoriesUtil,4
com.intellij.refactoring.move.moveFilesOrDirectories.MoveFilesOrDirectoriesHandler,1
com.intellij.codeInsight.generation.MemberChooserObject,2
com.intellij.codeInsight.generation.MemberChooserObjectBase,2
com.intellij.openapi.util.NlsContexts.DialogTitle,4
com.intellij.codeInsight.actions.CodeInsightAction,2
com.intellij.psi.PsiCodeFragment,2
com.intellij.refactoring.suggested,4
com.intellij.refactoring.suggested.SignatureChangePresentationModel.TextFragment.Leaf,1
com.intellij.refactoring.suggested.SignaturePresentationBuilder,1
com.intellij.refactoring.suggested.SuggestedRefactoringSupport,3
com.intellij.refactoring.changeSignature.ParameterInfo.NEW_PARAMETER,2
com.intellij.refactoring.suggested.SuggestedChangeSignatureData,1
com.intellij.refactoring.suggested.SuggestedRefactoringExecution,2
com.intellij.refactoring.suggested.SuggestedRefactoringState,1
com.intellij.refactoring.suggested.SuggestedRefactoringStateChanges,1
com.intellij.refactoring.actions.ExtractSuperActionBase,1
com.intellij.usageView.BaseUsageViewDescriptor,6
com.intellij.util.ui.GridBag,1
com.intellij.refactoring.inline.InlineOptionsWithSearchSettingsDialog,1
com.intellij.usageView.UsageViewBundle,1
com.intellij.refactoring.changeSignature.ParameterInfo,2
com.intellij.refactoring.rename.RenameUtil,1
com.intellij.refactoring.changeSignature.ChangeInfo,3
com.intellij.refactoring.changeSignature,1
com.intellij.refactoring.ui.ComboBoxVisibilityPanel,1
com.intellij.ui.components.CheckBox,2
net.miginfocom.swing.MigLayout,1
com.intellij.refactoring.changeSignature.ChangeSignatureHandler,2
com.intellij.refactoring.changeSignature.ChangeSignatureProcessorBase,1
com.intellij.refactoring.changeSignature.ChangeSignatureUsageProcessor,1
com.intellij.refactoring.rename.ResolveSnapshotProvider,1
com.intellij.refactoring.ui.MethodSignatureComponent,1
com.intellij.refactoring.ui.NameSuggestionsField,1
com.intellij.refactoring.util.AbstractParameterTablePanel,1
com.intellij.refactoring.util.AbstractVariableData,1
com.intellij.codeInsight.unwrap.ScopeHighlighter,1
com.intellij.lang.refactoring.NamesValidator,3
com.intellij.refactoring.listeners.RefactoringElementListener,2
com.intellij.refactoring.rename.RenameDialog,2
com.intellij.refactoring.IntroduceTargetChooser,4
com.intellij.refactoring.classMembers.MemberInfoBase,1
com.intellij.refactoring.ui.AbstractMemberSelectionTable,1
com.intellij.refactoring.ui.MemberSelectionPanelBase,1
com.intellij.openapi.command.WriteCommandAction.runWriteCommandAction,2
com.intellij.psi.impl.file.PsiFileImplUtil,2
com.intellij.refactoring.actions.BaseRefactoringAction,3
com.intellij.psi.PsiDirectoryContainer,1
com.intellij.refactoring.rename.RenamePsiFileProcessor,1
com.intellij.openapi.util.NlsContexts.Command,1
com.intellij.codeInsight.highlighting.HighlightUsagesDescriptionLocation,2
com.intellij.refactoring.util.RefactoringDescriptionLocation,1
com.intellij.usageView,1
com.intellij.codeInsight.CodeInsightUtilBase,2
com.intellij.ide.impl.confirmLoadingUntrustedProject,1
com.intellij.ide.impl.isTrusted,4
javax.swing.event.HyperlinkListener,1
com.intellij.ui.GotItTooltip,1
com.intellij.openapi.util.text.HtmlChunk,1
com.intellij.openapi.util.NlsContexts.LinkLabel,1
com.intellij.codeInsight.editorActions.ExtendWordSelectionHandlerBase,6
com.intellij.openapi.util.text.LineTokenizer,1
com.intellij.codeInsight.editorActions.SelectWordUtil,2
com.intellij.ide.CopyProvider,1
com.intellij.ide.CutProvider,1
com.intellij.ide.DeleteProvider,1
com.intellij.openapi.editor.EditorSettings,1
com.intellij.openapi.editor.ex,1
com.intellij.openapi.editor.impl.DocumentImpl,1
com.intellij.openapi.editor.impl.ImaginaryEditor,1
com.intellij.openapi.editor.impl.TextDrawingCallback,1
com.intellij.util.ui.ButtonlessScrollBarUI,1
java.util.function.IntFunction,1
com.intellij.openapi.fileEditor.UniqueVFilePathBuilder,1
com.intellij.openapi.fileEditor.impl.UniqueNameEditorTabTitleProvider,1
com.intellij.ide.navigationToolbar.StructureAwareNavBarModelExtension,1
com.intellij.psi.impl.source.tree.AstBufferUtil,1
com.intellij.psi.impl.source.tree.CompositePsiElement,2
com.intellij.psi.impl.source.tree.LazyParseablePsiElement,1
com.intellij.psi.tree.ICompositeElementType,1
com.intellij.psi.impl.source.tree.PsiWhiteSpaceImpl,1
com.intellij.psi.impl.source.tree.SharedImplUtil,1
com.intellij.psi.tree.ILazyParseableElementType,1
com.intellij.util.CharTable,2
com.intellij.codeEditor.printing.HTMLTextPainter,1
com.intellij.codeInsight.documentation.DocumentationManagerProtocol,1
com.intellij.ui.ColorHexUtil,1
org.intellij.markdown.flavours.MarkdownFlavourDescriptor,1
org.intellij.markdown.html,1
org.intellij.markdown.html.entities.EntityConverter,1
com.intellij.openapi.util.SimpleModificationTracker,7
org.intellij.lang.regexp.DefaultRegExpPropertiesProvider,1
org.intellij.lang.regexp.RegExpLanguageHost,1
org.intellij.lang.regexp.psi.RegExpChar,1
org.intellij.lang.regexp.psi.RegExpGroup,1
org.intellij.lang.regexp.psi.RegExpNamedGroupRef,1
com.intellij.psi.util.descendantsOfType,2
com.intellij.util.CachedValueImpl,3
org.jetbrains.annotations.VisibleForTesting,4
com.intellij.psi.impl.ElementBase,1
com.intellij.util.EmptyQuery,1
com.intellij.openapi.vfs.VirtualFileWithId,7
com.intellij.psi.impl.source.tree.LazyParseableElement,3
com.intellij.psi.tree.IReparseableElementType,1
com.intellij.util.LocalTimeCounter,3
com.intellij.ProjectTopics,1
com.intellij.psi.search.GlobalSearchScopes,2
com.intellij.psi.PsiRecursiveVisitor,2
com.intellij.psi.PsiTreeChangeEvent,2
com.intellij.psi.PsiTreeChangeListener,1
com.intellij.lang.PsiBuilderFactory,3
com.intellij.psi.impl.source.tree.ICodeFragmentElementType,1
gnu.trove.TIntObjectHashMap,1
com.intellij.openapi.util.UserDataHolderEx,4
com.intellij.lexer.LexerBase,1
com.intellij.openapi.util.text.StringUtil.isHexDigit,1
com.intellij.util.text.CharArrayUtil.indexOf,1
com.intellij.psi.stubs.AbstractStubIndex,5
com.intellij.psi.search.GlobalSearchScopesCore,2
com.intellij.psi.impl.source.tree.RecursiveTreeElementWalkingVisitor,1
com.intellij.psi.tree,1
com.intellij.util.diff.FlyweightCapableTreeStructure,1
com.intellij.util.io.DataInputOutputUtil.readNullable,1
com.intellij.util.io.DataInputOutputUtil.writeNullable,1
com.intellij.psi.util.CachedValueProvider.Result,1
gnu.trove.TIntArrayList,3
com.intellij.lang.PsiBuilderUtil,2
com.fasterxml.jackson.core.io.JsonEOFException,1
com.intellij.execution.process.ProcessIOExecutorService,1
com.intellij.util.io.createDirectories,2
com.intellij.openapi.vfs.newvfs.persistent.PersistentFS,7
com.intellij.openapi.vfs.newvfs.persistent.PersistentFSImpl,1
com.intellij.openapi.vfs.newvfs.FileAttribute,1
com.intellij.openapi.application.impl.LaterInvocator,2
com.intellij.openapi.util,2
com.intellij.openapi.util.io.BufferExposingByteArrayOutputStream,1
com.intellij.openapi.vfs,3
com.intellij.util.io.DataOutputStream,1
com.intellij.util.io.delete,4
kotlin.Pair,2
com.intellij.openapi.util.io.BufferExposingByteArrayInputStream,1
com.intellij.openapi.util.io.FileAttributes,1
com.intellij.openapi.util.io.FileAttributes.CaseSensitivity,1
com.intellij.openapi.vfs.newvfs.NewVirtualFileSystem,1
com.intellij.openapi.vfs.newvfs.VfsImplUtil,1
com.intellij.util.PathUtilRt,1
com.intellij.openapi.util.registry.RegistryValueListener,1
com.intellij.testFramework.ReadOnlyLightVirtualFile,1
com.intellij.util.indexing.FileContentImpl,1
com.intellij.util.io,2
com.intellij.psi.stubs.PrebuiltStubsProvider,1
com.intellij.psi.stubs.SerializedStubTree,1
com.intellij.ide.caches.CachesInvalidator,2
com.intellij.openapi.vfs.WritingAccessProvider,2
com.intellij.openapi.fileTypes.impl.FileTypeOverrider,1
com.intellij.openapi.vfs.newvfs.impl.StubVirtualFile,1
com.intellij.find.ngrams.TrigramIndex,1
com.intellij.psi.impl.cache.impl.id.IdIndex,1
com.intellij.util.indexing.GlobalIndexFilter,1
com.intellij.util.indexing.IndexId,1
com.intellij.lang.LighterASTNode,2
com.intellij.lang.WhitespacesAndCommentsBinder,1
com.intellij.util.containers.Stack,1
com.intellij.psi.impl.PsiManagerImpl.ANY_PSI_CHANGE_TOPIC,1
com.intellij.util.containers.ConcurrentWeakKeySoftValueHashMap,1
com.intellij.util.containers.HashingStrategy,1
com.intellij.psi.MultiRangeReference,1
com.intellij.openapi.paths.GlobalPathReferenceProvider,1
com.intellij.openapi.paths.WebReference,4
com.intellij.util.recursionSafeLazy,1
com.intellij.util.ArrayUtil.EMPTY_BYTE_ARRAY,1
gnu.trove.THash,3
gnu.trove.TObjectHash,1
gnu.trove.TObjectHashingStrategy,1
com.intellij.concurrency.SensitiveProgressWrapper,4
com.intellij.psi.stubs.StubTreeLoader,2
com.google.common.util.concurrent.SettableFuture,2
java.security.DigestOutputStream,2
com.intellij.testFramework.ThreadTracker,1
java.util.concurrent.ForkJoinPool.ForkJoinWorkerThreadFactory,1
java.util.concurrent.ForkJoinTask,1
com.intellij.codeInsight.completion.CompletionService,1
com.intellij.codeInsight.lookup.LookupElementDecorator,2
com.intellij.codeInsight.completion.impl.CompletionSorterImpl,1
com.intellij.codeInsight.lookup.LookupElementWeigher,3
com.intellij.patterns.StandardPatterns.or,5
com.intellij.psi.TokenType.ERROR_ELEMENT,1
com.intellij.patterns,2
com.intellij.util.containers.PeekableIterator,1
com.intellij.util.containers.PeekableIteratorWrapper,2
com.intellij.xml.util.XmlStringUtil.escapeString,1
com.intellij.psi.StringEscapesTokenTypes.VALID_STRING_ESCAPE_TOKEN,1
com.intellij.openapi.progress.impl.BackgroundableProcessIndicator,2
com.intellij.openapi.progress.impl.ProgressManagerImpl,1
com.intellij.util.concurrency.QueueProcessor,1
com.intellij.ui.ExpandableEditorSupport,1
com.intellij.util.textCompletion.TextFieldWithCompletion,1
com.intellij.codeInsight.lookup.CharFilter,1
com.intellij.util.containers.orNull,1
com.intellij.build.BuildContentDescriptor,2
com.intellij.build.BuildDescriptor,2
com.intellij.build.DefaultBuildDescriptor,3
com.intellij.build.SyncViewManager,1
com.intellij.build.events.BuildEventsNls,2
com.intellij.build.events.MessageEvent,3
com.intellij.build.progress.BuildProgress,1
com.intellij.build.progress.BuildProgressDescriptor,1
com.intellij.openapi.application.invokeAndWaitIfNeeded,2
com.intellij.openapi.project.ex.ProjectEx,1
com.intellij.util.indexing.LightDirectoryIndex,2
com.intellij.util.io.systemIndependentPath,5
com.intellij.openapi.vfs.newvfs.events.VFilePropertyChangeEvent,2
com.intellij.openapi.roots.TestSourcesFilter,1
com.intellij.openapi.actionSystem.DataKey,2
com.intellij.openapi.fileChooser.FileChooserFactory,1
com.intellij.openapi.roots.GeneratedSourcesFilter,1
com.intellij.execution.wsl.WslDistributionManager,3
com.intellij.util.addOptionTag,1
com.intellij.util.xmlb.Constants,1
com.intellij.util.xmlb.XmlSerializer.deserializeInto,1
com.intellij.ide.DefaultTreeExpander,1
com.intellij.openapi.wm.ToolWindowEP,1
javax.swing.JEditorPane,1
com.intellij.ui.treeStructure.SimpleTree,1
com.intellij.ui.treeStructure.CachingSimpleNode,1
com.intellij.ui.treeStructure.SimpleNode,1
com.intellij.ui.treeStructure.SimpleTreeStructure,1
com.intellij.openapi.options.BoundConfigurable,3
com.intellij.openapi.util.NlsContexts.ConfigurableName,1
com.intellij.ui.RawCommandLineEditor,2
com.intellij.ui.layout.toBinding,2
com.intellij.platform.PlatformProjectOpenProcessor,1
com.intellij.projectImport.ProjectOpenProcessor,2
com.intellij.openapi.application.AppUIExecutor,1
com.intellij.openapi.ui.ComboBoxWithWidePopup,1
com.intellij.ui.ComboboxSpeedSearch,1
com.intellij.ui.components.fields.ExtendableTextComponent,1
javax.swing.plaf.basic.BasicComboBoxEditor,1
com.intellij.execution.ExecutionBundle,2
com.intellij.execution.impl.SingleConfigurationConfigurable,1
com.intellij.openapi.util.NlsContexts.Label,1
com.intellij.execution.Location,4
com.intellij.execution.PsiLocation,5
com.intellij.execution.testframework.sm.runner.SMTestLocator,7
com.intellij.execution.testframework.sm.ServiceMessageBuilder,1
com.intellij.openapi.util.text.StringUtil.unescapeStringCharacters,1
com.intellij.openapi.util.text.StringUtil.unquoteString,2
jetbrains.buildServer.messages.serviceMessages.ServiceMessageVisitor,1
com.intellij.execution.testframework.Printer,2
com.intellij.execution.RunContentExecutor,2
com.intellij.execution.runners.AsyncProgramRunner,2
com.intellij.execution.runners.showRunContent,3
com.intellij.execution.target,1
com.intellij.execution.target.value.TargetValue,2
com.intellij.execution.target.LanguageRuntimeType.VolumeDescriptor,1
com.intellij.execution.target.TargetEnvironment,1
com.intellij.execution.target.TargetEnvironment.TargetPath.Temporary,1
com.intellij.execution.target.TargetEnvironmentRequest,1
com.intellij.execution.target.TargetProgressIndicator,1
com.intellij.execution.target.local.LocalTargetEnvironment,1
com.intellij.execution.target.value.DeferredTargetValue,1
com.intellij.execution.target.value.getUploadRootForLocalPath,1
com.intellij.lang.LangCoreBundle,1
com.intellij.execution.target.LanguageRuntimeType,3
com.intellij.execution.target.TargetEnvironmentConfiguration,2
com.intellij.execution.target.TargetEnvironmentType,1
com.intellij.execution.target.getRuntimeType,1
com.intellij.ui.layout.titledRow,1
com.intellij.execution.target.LanguageRuntimeConfiguration,1
com.intellij.openapi.components.BaseState,1
com.intellij.ide.actions.runAnything.RunAnythingManager,1
com.intellij.execution.InputRedirectAware,1
com.intellij.execution.target.TargetEnvironmentAwareRunProfile,1
com.intellij.execution.testframework.actions.ConsolePropertiesProvider,1
com.intellij.execution.actions.ConfigurationFromContext,2
com.intellij.execution.impl.ConsoleViewImpl,2
com.intellij.execution.filters.TextConsoleBuilder,2
com.intellij.psi.search.ExecutionSearchScopes,3
com.intellij.execution.filters.BrowserHyperlinkInfo,1
com.intellij.execution.ui.RunContentManager,1
com.intellij.execution.ExecutionListener,2
com.intellij.execution.ExecutionManager,2
com.intellij.build.BuildProgressListener,2
com.intellij.build.events.impl,2
com.intellij.execution.ExecutorRegistry,3
com.intellij.execution.actions.StopProcessAction,1
com.intellij.execution.impl.ExecutionManagerImpl,4
com.intellij.execution.runners.ExecutionUtil,1
com.intellij.build.BuildContentManager,1
com.intellij.build.BuildViewManager,3
com.intellij.execution.impl.RunManagerImpl,4
com.intellij.execution.impl.RunnerAndConfigurationSettingsImpl,3
com.intellij.ide.nls.NlsMessages,1
com.intellij.ui.SystemNotifications,1
com.intellij.execution.BeforeRunTaskProvider,1
com.intellij.task,1
com.intellij.task.impl.ProjectModelBuildTaskImpl,1
org.jetbrains.concurrency,1
com.intellij.build.output.BuildOutputInstantReaderImpl,1
com.intellij.build.FilePosition,1
com.intellij.build.events.BuildEvent,2
com.intellij.build.events.StartEvent,1
com.intellij.build.output.BuildOutputInstantReader,1
com.intellij.build.output.BuildOutputParser,1
com.intellij.execution.process.AnsiEscapeDecoder,4
com.intellij.openapi.roots.ProjectModelBuildableElement,1
com.intellij.openapi.roots.ProjectModelExternalSource,2
com.intellij.openapi.progress.BackgroundTaskQueue,1
com.intellij.util.io.BaseDataReader,1
com.pty4j.PtyProcess,1
com.intellij.execution.configurations.LocatableConfigurationBase,1
org.jetbrains.concurrency.resolvedPromise,1
com.intellij.execution.configuration.RunConfigurationExtensionBase,1
com.intellij.execution.wsl.WSLDistribution,3
com.intellij.execution.wsl.WSLCommandLineOptions,1
com.intellij.execution.wsl.WSLUtil,2
com.intellij.execution.wsl.WslPath,3
com.intellij.openapi.util.NlsContexts.ProgressTitle,2
com.fasterxml.jackson.core.JacksonException,2
com.fasterxml.jackson.dataformat.toml.TomlMapper,1
com.intellij.execution.ProgramRunnerUtil,1
com.intellij.execution.RunManagerEx,1
com.intellij.openapi.fileEditor.FileDocumentManagerListener,1
com.intellij.openapi.project.guessProjectForFile,1
com.intellij.util.io.DataInputOutputUtil,1
org.apache.commons.lang.RandomStringUtils,1
com.intellij.openapi.ui.TextComponentAccessor,1
com.intellij.ide.ui.laf.UIThemeBasedLookAndFeelInfo,1
com.intellij.openapi.application.ex.ApplicationUtil,1
com.intellij.openapi.editor.impl.TrailingSpacesStripper,1
com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl,1
com.intellij.openapi.progress.util.AbstractProgressIndicatorExBase,1
com.intellij.openapi.wm.ex.ProgressIndicatorEx,1
com.intellij.psi.impl.PsiDocumentManagerBase,1
org.jdom.input.SAXBuilder,1
com.intellij.execution.process.ElevationService,1
com.intellij.openapi.progress.TaskInfo,1
com.intellij.openapi.wm.IdeFrame,1
com.intellij.openapi.wm.ex.WindowManagerEx,1
com.intellij.util.ui.TimerUtil,1
com.intellij.codeInsight.documentation.DocumentationManager,2
com.intellij.editor.TodoItemsTestCase,1
org.junit.internal.runners.JUnit38ClassRunner,12
com.intellij.codeInsight.hints.InlayHintsProvider,1
com.intellij.codeInsight.hints.InlayHintsProviderExtension,1
com.intellij.codeInsight.hints.InlayHintsSettings,2
com.intellij.codeInsight.hints.LinearOrderInlayRenderer,1
com.intellij.openapi.vfs.VirtualFileFilter,6
com.intellij.codeInsight.hint.ImplementationViewSession,1
com.intellij.codeInsight.hint.actions.ShowImplementationsAction,1
com.intellij.application.options.colors.highlighting.HighlightData,1
com.intellij.application.options.colors.highlighting.HighlightsExtractor,1
com.intellij.openapi.ui.TestDialog,4
com.intellij.usages.UsageViewSettings,1
com.intellij.codeInsight.highlighting.BraceMatchingUtil.getMatchedBraceOffset,1
com.intellij.execution.process.NopProcessHandler,1
com.intellij.codeInsight.template.postfix.settings.PostfixTemplateStorage,1
com.intellij.codeInsight.template.postfix.templates.PostfixLiveTemplate,2
com.intellij.codeInsight.template.postfix.templates.editable.PostfixChangedBuiltinTemplate,1
com.intellij.codeInsight.template.postfix.templates.LanguagePostfixTemplate,1
com.intellij.testFramework.fixtures.impl.CodeInsightTestFixtureImpl,3
com.intellij.codeInsight.daemon.impl.SeveritiesProvider,2
com.intellij.codeInspection.InspectionProfileEntry,7
com.intellij.testFramework.ExtensionTestUtil,1
com.intellij.testFramework.InspectionTestUtil,1
com.intellij.testFramework.fixtures.impl.BaseFixture,4
